station_id,station_name,longitude,latitude,elevation,start_date,end_date
utBEAR,Bear River  Utah,-110.829166667,40.8844444444,2601.7728,1999-06-01,2015-06-30
utBEAV,Beaver Dam  Utah,-113.939166667,37.1886111111,1287.4752,2001-07-01,2004-06-30
utBIGI,Big Indian Valley - Lasal 6S  Utah,-109.278333333,38.2244444444,2121.408,1987-09-01,2015-12-31
utBKTL,Blacktail  Utah,-110.562222222,40.2691666667,2246.0712,2002-05-01,2015-12-31
utBLAC,Black Cedar - Filmore 5E  Utah,-112.239444444,38.9791666667,1975.104,1987-05-01,2015-12-31
utBRIM,Brimstone Res. - Milford 20WSW  Utah,-113.384722222,38.3083333333,1712.976,1987-09-01,2015-12-31
utBRUN,Bruin Point - Sunnyside 6NNE  Utah,-110.294444444,39.6097222222,3108.96,1991-06-01,2015-12-31
utBRYC,Bryce Canyon  Utah,-112.172222222,37.6416666667,2394.204,2003-01-01,2015-12-31
utBRYS,Bryson Canyon  Utah,-109.237222222,39.2933333333,1621.536,1987-09-01,2015-12-31
utBUCF,Buck Flat - Escalante 10NW  Utah,-111.691388889,37.9033333333,2438.4,1990-04-01,2015-12-31
utBUES,Bues Canyon  Utah,-111.916666667,41.15,1554.48,1983-08-01,2015-12-31
utCART,Cart Creek  Utah,-109.412222222,40.8847222222,2103.12,1985-07-01,2015-12-31
utCEDM,Cedar Mountains - Stockton 24WSW  Utah,-112.776388889,40.3008333333,1219.2,1984-07-01,2015-12-31
utCHEP,Chepeta  Utah,-110.074722222,40.8111111111,3694.176,1998-09-01,2015-07-31
utCLIF,Clifton Flat  Utah,-113.875555556,40.1125,1945.8432,2004-05-01,2015-12-31
utCOTT,Cottonwood Wash  Utah,-109.581111111,39.8358333333,1706.88,1983-11-01,1997-08-31
utCRAT,Crater Knoll - Beaver 14NNW  Utah,-112.715277778,38.4658333333,2185.416,1991-06-01,1997-06-30
utDIAM,Diamond Rim,-109.242777778,40.6172222222,1676.4,1983-11-01,2015-12-31
utENSI,Ensign - Bountiful 5NE,-111.916666667,40.8,1709.0136,1983-06-01,1997-07-31
utENTR,Enterprise  Utah,-113.717222222,37.5586111111,1627.632,2001-06-01,2015-12-31
utFARM,Farmington (BAER)  Utah,-111.869444444,40.9841666667,1405.128,2004-09-01,2005-09-30
utFIVE,Five Mile - Duchesne 18SSE  Utah,-110.265833333,39.8811111111,2438.4,1991-06-01,2015-12-31
utFTOP,Flattop Mountain - Cleveland 15E  Utah,-110.6,39.3375,1865.376,1987-10-01,2015-12-31
utGOOS,Gooseberry - Blanding 22NW  Utah,-109.766666667,37.8166666667,2608.4784,1985-05-01,1985-06-30
utHENR,Henry Mtns  Utah,-110.825277778,38.0341666667,2528.0112,2008-09-01,2015-04-30
utHEWI,Hewinta  Utah,-110.480555556,40.9527777778,1981.2,1984-07-01,2015-12-31
utHORR,Horse Ridge           Utah,-110.861666667,39.9336111111,2584.704,1992-04-01,2015-12-31
utHORS,Horse Hollow - Cove Fort 5W  Utah,-112.650833333,38.6666666667,1831.848,1990-09-01,2015-12-31
utJENS,Jensen Spring - Beryl 12NNE,-113.516666667,38.0333333333,1750.7712,1983-06-01,2015-12-31
utJOES,Joes Valley  Utah,-111.322777778,39.3094444444,2651.76,1999-06-01,2015-12-31
utKANE,Kane Gulch - Blanding 23WSW,-109.893611111,37.5263888889,2011.68,1991-06-01,2015-12-31
utKING,Kings Point - Dutch John 16ESE  Utah,-109.102222222,40.8605555556,1728.216,1985-09-01,2015-12-31
utLARB,Larb Hollow  Utah,-111.3175,38.1336111111,2575.56,2003-11-01,2015-12-31
utLAVA,Lava Point             Utah,-113.038888889,37.3916666667,2346.96,1995-07-01,2015-12-31
utLOST,Lost Creek - Salina 12S  Utah,-111.8625,38.7708333333,2282.952,1990-09-01,2015-12-31
utMCCO,McCook Ridge,-109.265833333,39.6338888889,2133.6,1983-06-01,2015-12-31
utMINE,Miners Draw - Jensen 13W  Utah,-109.084722222,40.3763888889,2478.024,1987-10-01,1997-09-30
utMUDS,Mud Spring - Eureka 13SW  Utah,-112.272222222,39.7986111111,1755.648,1990-09-01,2015-12-31
utMUSK,Muskrat Springs - Delle 10SSE  Utah,-112.683611111,40.6344444444,1341.12,1990-09-01,2000-03-31
utNLPT,North Long Point   Utah,-109.838888889,37.8547222222,2645.664,1997-08-01,2015-12-31
utNORW,Norway - Kamas 10 W  Utah,-111.051944444,40.6516666667,2523.744,1983-08-01,2015-12-31
utNPS3,NPS #3  Utah,-112.910277778,40.4275,1404.2136,2001-06-01,2002-06-30
utOTTE,Otter Creek  Utah,-111.280555556,41.7533333333,2182.368,2002-11-01,2015-12-31
utPARI,Pariette Draw,-109.856944444,40.0694444444,1456.944,1992-12-01,2000-06-30
utPLGV,Pleasant Grove  Utah,-111.75,40.4311111111,1584.96,1997-06-01,2015-12-31
utRAYS,Ray's Valley  Utah,-111.274722222,40.1177777778,2225.04,1996-05-01,2015-12-31
utREDD,Red Dome - Rosette 22S,-113.421111111,41.5311111111,1438.656,1987-09-01,1998-02-28
utROSE,Rosebud  Utah,-113.590555556,41.6097222222,1520.0376,2002-11-01,2015-12-31
utSAGC,Sage Creek,-111.166666667,41.25,2133.6,1984-02-01,1987-08-31
utSAND,Upper Sand Wash  Utah,-109.446111111,39.7136111111,1920.24,1983-11-01,2015-12-31
utSEGO,Sego Canyon - Thompson 10N  Utah,-109.705555556,39.125,2438.4,1991-06-01,1997-04-30
utSEVI,Sevier Reservoir - Scipio 9NNE  Utah,-112.0,39.35,1624.584,1987-09-01,2015-12-31
utSIGN,Signal Peak - Monroe 5E Utah,-112.061111111,38.6319444444,2667.0,1983-06-01,2015-12-31
utSIMP,Simpson SpringS - Vernon 18W,-112.734166667,40.0922222222,1493.52,1990-09-01,1997-03-31
utSKUN,Skunk Ridge - Delle 8NW,-112.875,40.875,1386.84,1987-08-01,1997-03-31
utTELE,Telegraph Flat - Kanab 17E  Utah,-112.025,37.2,1664.208,1987-09-01,2015-12-31
utTOMB,Tom Best Spring  Utah,-112.116666667,37.8166666667,2286.0,1998-06-01,2015-12-31
utTULE,Tule Valley - Delta 49W  Utah,-113.384722222,39.35,1584.96,1987-09-01,2015-12-31
utUB10,BAER #10  Mollie Fire  Utah,-111.729166667,39.9675,2574.036,2001-10-01,2006-06-30
utUBMT,Buckley Mtn (BAER #11)  Utah,-111.585277778,40.2052777778,2786.7864,2002-07-01,2005-09-30
utUBRB,Red Bull (BAER #10)  Utah,-111.366388889,40.0288888889,2548.128,2005-08-01,2006-12-31
utUCAL,Horse Valley Portable  Utah (8-C),-112.224722222,38.105,2093.976,2003-01-01,2005-03-31
utUCOT,Cottonwood Mtn  Utah,-112.639166667,37.9838888889,2286.0,2005-12-01,2015-06-30
utUDIA,Diamond Canyon (III 6-C)  Utah,-109.4675,39.2438888889,1864.7664,2003-05-01,2006-06-30
utUDMS,Dry Mtn South (BAER #12)  Utah,-111.730277778,39.9258333333,2653.284,2001-10-01,2004-08-31
utUDVY,Diamond Valley (BAER #12)  Utah,-113.589444444,37.2319444444,1488.948,2005-07-01,2006-05-31
utUGB1,Greenville Bench (Sand Hollow)  Utah,-112.661944444,38.1963888889,1914.144,2002-11-01,2010-08-31
utUGB2,Greenville Bench (Chalk Hollow)  Utah,-112.773055556,38.1897222222,1889.76,2011-05-01,2013-11-30
utUGOS,Goslin Creek - Ashley BAER  Utah,-109.338888889,40.9611111111,2438.4,2003-06-01,2005-06-30
utUINT,Fort Duchesne  Utah,-109.861666667,40.2847222222,1502.0544,2002-05-01,2015-12-31
utUPRC,Upper P.R. Canyon  Utah,-109.283611111,39.4677777778,2499.36,1983-06-01,2015-12-31
utURSP,Red Spur  Utah,-111.411111111,41.6316666667,2704.1856,2006-10-01,2015-06-30
utUSTC,Steed Canyon  Utah,-111.873055556,40.965,1889.76,2004-04-01,2004-05-31
utUSTG,St. George  Utah,-113.613055556,37.0111111111,812.292,2005-12-01,2013-10-31
utUTEL,Ute Lookout,-109.8,40.88,2692.6032,1986-09-01,1989-09-30
utUTIK,Tickville  Utah,-112.014444444,40.4033333333,1582.2168,2000-07-01,2015-12-31
utVERN,Vernon - Vernon 10N  Utah,-112.426944444,40.0988888889,1676.4,1990-09-01,2015-12-31
utWEFK,West Fork - Hanna 11NW,-110.958333333,40.465,2560.32,1983-07-01,1996-05-31
utWHIT,White Reef - Hurricane 5W,-113.377777778,37.2161111111,1048.512,1987-09-01,2015-12-31
utWILD,Wildhorse Basin  Utah,-109.908333333,39.545,2514.6,1996-05-01,2015-12-31
utWINT,Winter Ridge,-109.557222222,39.5033333333,2225.04,1983-06-01,2015-12-31
utYAMP,Yampa Plateau - Jensen 7SSE  Utah,-109.29,40.2830555556,2133.6,1984-02-01,2015-12-31
utYELL,Yellowstone - Altamont 13NNW  Utah,-110.329444444,40.5436111111,2377.44,1983-06-01,2015-12-31
utZIOC,Zion Canyon  Utah,-112.977777778,37.2047222222,1188.72,2002-11-01,2015-12-31
waBC83,83 Monument     Washington,-120.6475,49.0016666667,1979.3712,1985-07-01,2014-09-30
waWABE,Abernathy Mountain  Washington,-123.1,46.35,883.92,1995-04-01,2015-12-31
waWAEN,Aeneas  Washington,-119.622222222,48.7430555556,1580.388,2002-09-01,2015-12-31
waWALD,Alder Ridge          Washington,-117.495,46.2733333333,1371.6,1985-06-01,2015-12-31
waWASH,Ashford  Washington,-122.109722222,46.7552777778,433.1208,2005-12-01,2015-12-31
waWBCR,Buck Creek  Washington,-121.538611111,46.0566666667,819.912,2005-12-01,2015-12-31
waWBKN,Buck Knoll  Washington,-123.310833333,48.0283333333,496.824,2006-04-01,2015-12-31
waWBLA,Black Knob  Washington,-124.103055556,47.4136111111,179.2224,2003-03-01,2015-12-31
waWBLU,Blue Mt.  Washington,-123.274166667,48.0633333333,228.6,2003-06-01,2005-05-31
waWBRO,Brown Mtn. Orchard    Washington,-118.688888889,48.5352777778,990.6,1993-10-01,2015-12-31
waWCA4,Camp 4               Washington,-120.234166667,48.0180555556,1097.28,1985-05-01,2015-12-31
waWCAN,Canyon Creek         Washington,-122.166666667,45.9166666667,762.0,1985-01-01,2015-12-31
waWCAR,Castle Rock  Washington,-122.904722222,46.3075,64.9224,2003-06-01,2015-12-31
waWCEC,Cedar Creek  Washington,-117.674722222,48.9797222222,1325.88,1995-10-01,2015-12-31
waWCED,Cedar Flats         Washington,-122.116666667,46.1333333333,707.136,1985-01-01,2002-10-31
waWCHE,Chehalis  Washington,-122.908333333,46.61,79.8576,2004-01-01,2015-12-31
waWCLI,Cliff Ridge  Washington,-117.683333333,48.4166666667,1181.1,1985-06-01,1993-10-31
waWCNW,Columbia NWR  Washington,-119.324166667,46.8813888889,260.604,1999-08-01,2015-12-31
waWCOU,Cougar Mountain     Washington,-123.117222222,47.9166666667,914.4,1985-01-01,2015-12-31
waWCRO,Crows Nest  Washington,-122.979166667,47.7625,390.144,1989-10-01,1992-06-30
waWDEE,Deer Mountain       Washington,-117.610277778,48.8019444444,1005.84,1985-01-01,2015-12-31
waWDEN,Denny AHL Seed Orchard Washington,-123.634722222,47.9677777778,1615.44,1995-06-01,1995-09-30
waWDIR,Douglas Ingram Ridge   Washington,-120.103055556,48.1155555556,1085.088,1985-01-01,2015-12-31
waWDOU,Douglas               Washington,-119.898333333,47.62,771.144,1990-07-01,2015-12-31
waWDRC,Dry Creek (Skamania)  Washington,-121.986388889,45.9444444444,457.2,2003-07-01,2015-12-31
waWDRY,Dry Creek           Washington,-120.533333333,47.7333333333,1060.704,1987-06-01,2015-12-31
waWELL,Ellis Mt  Washingtion,-124.315,48.1577777778,609.6,2001-05-01,2015-12-31
waWELR,Elk Rock            Washington,-122.605833333,46.3522222222,762.0,1985-06-01,2015-12-31
waWENG,English Camp  Washington,-123.148611111,48.5880555556,18.288,2010-09-01,2015-12-31
waWENT,Entiat          Washington,-120.210833333,47.6744444444,242.6208,1998-12-01,2016-03-31
waWENU,Enumclaw  Washington,-121.964722222,47.1983333333,235.0008,2004-01-01,2015-12-31
waWESC,Escure  Washington,-117.947222222,47.0377777778,503.8344,2001-08-01,2015-06-30
waWFAI,Fairchild 36 RQF  Washington,-117.367222222,48.4236111111,746.76,2005-12-01,2015-12-31
waWFIN,Finney Creek        Washington,-121.790277778,48.4027777778,579.12,1985-05-01,2015-12-31
waWFIR,First Butte       Washington,-120.1075,48.6172222222,1676.4,1985-06-01,2015-12-31
waWFLO,Flowery Trail  Washington,-117.403888889,48.2975,792.48,1995-10-01,2015-07-31
waWFOR,Forks  Washington,-124.385,47.9552777778,92.3544,2005-12-01,2015-12-31
waWFTA,Fire Training Academy  Washington,-121.665833333,47.4536111111,478.536,2001-07-01,2015-12-31
waWGDE,Goldendale East  Washington,-120.634722222,45.8813888889,515.112,2005-12-01,2015-12-31
waWGLD,Goldendale  Washington,-120.723055556,45.8672222222,626.0592,2002-08-01,2009-06-30
waWGOH,Gold Hill         Washington,-121.5,48.2,1036.32,1990-06-01,2015-12-31
waWGOL,Gold Mountain        Washington,-118.463611111,48.1805555556,1428.2928,1991-04-01,2015-12-31
waWGPN,Gifford Pinchot N.F.  Washington,-121.366666667,46.2,914.4,1985-01-01,1985-10-31
waWGRE,Grayback             Washington,-121.083333333,45.9916666667,1158.24,1995-05-01,2015-12-31
waWGRN,Greenwater         Washington,-121.611388889,47.1555555556,640.08,1995-05-01,2015-12-31
waWHAG,Hager Creek          Washington,-121.630555556,46.5666666667,1097.28,1985-01-01,2015-12-31
waWHAM,Hamilton Mountain  Washington,-122.066666667,45.7,609.6,1985-07-01,2008-07-31
waWHER,Herb Ridge     Washington,-124.325277778,48.1663888889,609.6,1996-05-01,2000-10-31
waWHIG,Highbridge  Washington,-120.543611111,46.0811111111,641.9088,2007-05-01,2015-12-31
waWHOL,Holden Mine          Washington,-120.776111111,48.1902777778,975.36,1994-07-01,1997-10-31
waWHOZ,Hozomeen  Washington,-121.078333333,48.9808333333,518.16,2004-10-01,2015-12-31
waWHUC,Huckleberry Ridge     Washington,-123.400833333,46.5002777778,739.14,1985-05-01,2015-12-31
waWHUM,Humptullips     Washington,-123.758333333,47.3672222222,731.52,1985-01-01,2015-12-31
waWHUR,Hurricane         Washington,-123.498333333,47.9705555556,1584.96,1992-06-01,2015-12-31
waWIRO,Iron Mountain  Washington,-118.616666667,48.5666666667,1318.26,1985-01-01,2015-12-31
waWJEF,Jefferson Creek     Washington,-123.166666667,47.55,670.56,1985-01-01,2015-12-31
waWJOH,Johnson Ridge     Washington,-121.3,47.8,609.6,1985-05-01,2015-12-31
waWJUN,Juniper Dunes         Washington,-118.879444444,46.365,289.56,1987-04-01,2015-12-31
waWKET,Kettle Falls        Washington,-118.119444444,48.6083333333,399.288,1995-07-01,2015-12-31
waWKID,Kidney Creek        Washington,-121.9,49.0,914.4,1985-01-01,2015-12-31
waWKOS,Kosmos             Washington,-122.201388889,46.5277777778,739.14,1995-04-01,2015-11-30
waWKRA,Kramer              Washington,-119.523333333,48.2733333333,829.056,1993-02-01,2015-12-31
waWLAN,Lane Creek          Washington,-118.255555556,48.6166666667,1371.6,1985-01-01,2015-12-31
waWLAR,Larch Mt.  Washington,-122.340833333,45.7322222222,350.52,2003-01-01,2015-12-31
waWLEE,Leecher           Washington,-120.001944444,48.2505555556,1529.7912,1985-01-01,2015-12-31
waWLES,Lester           Washington,-121.525,47.2083333333,492.252,1985-05-01,2015-12-31
waWLOS,Lost Lake        Washington,-119.065833333,48.8730555556,1146.048,1985-07-01,2015-12-31
waWLTP,Little Pend NWR  Washington,-117.733055556,48.4608333333,614.172,2000-07-01,2015-12-31
waWMCK,Mill Creek  Washington,-120.862222222,46.2625,859.536,2001-09-01,2015-12-31
waWMD2,Midnite 2  Washington,-118.101111111,47.9344444444,762.0,1998-06-01,2001-08-31
waWMET,Meta Lake            Washington,-122.666666667,46.2833333333,1160.6784,1985-08-01,1993-10-31
waWMID,Midnite Mine         Washington,-118.093611111,47.9383333333,820.8264,1991-04-01,2015-12-31
waWMIN,Minot Peak          Washington,-123.415277778,46.8922222222,538.8864,1995-04-01,2015-12-31
waWMRB,Marblemount  Washington,-121.446111111,48.5394444444,108.8136,2003-05-01,2015-12-31
waWMTB,Mt. Baker        Washington,-121.689444444,48.8625,1981.2,1985-05-01,2004-12-31
waWNCS,NCSB           Washington,-120.140833333,48.4252777778,502.92,1985-07-01,2015-12-31
waWNES,Nespelem              Washington,-118.963055556,48.1355555556,579.12,1991-04-01,2015-12-31
waWNR1,State DNR - Ashford 5N Washington,-122.0,46.8333333333,1021.08,1985-06-01,1985-08-31
waWOHA,Ohanapecosh  Washington,-121.570277778,46.7313888889,502.92,2003-10-01,2015-12-31
waWORO,Oroville             Washington,-119.492777778,48.9644444444,414.528,1992-01-01,2015-12-31
waWORR,Orr Creek           Washington,-121.596666667,46.3583333333,777.24,1993-08-01,2015-12-31
waWOWE,Owl Mountain (East)  Washington,-118.301944444,48.9469444444,1072.896,1985-01-01,2015-12-31
waWOWW,Owl Mountain (West)  Washington,-124.066666667,47.7666666667,1035.7104,1985-05-01,2015-11-30
waWPAL,Pal Moore Orchard    Washington,-117.582777778,48.3891666667,950.976,1993-10-01,2015-12-31
waWPEO,Peoh Point            Washington,-120.946666667,47.1522222222,1225.296,1987-09-01,2015-12-31
waWPEY,Peony               Washington,-119.215277778,48.6011111111,1097.28,1992-11-01,2015-12-31
waWPIN,Pine Mountain        Washington,-120.9,46.6,1310.64,1987-09-01,1996-07-31
waWQUC,Quilcene  Washington,-122.883055556,47.8230555556,18.8976,2001-09-01,2015-12-31
waWQUI,Quinault           Washington,-123.858333333,48.45,935.736,1993-06-01,2000-10-31
waWRED,Red Mountain           Washington,-121.816666667,45.9333333333,1502.664,1985-01-01,1995-07-31
waWSAD,Saddle Mountain  Washington,-119.693611111,46.6944444444,198.12,2002-07-01,2015-12-31
waWSAF,Sawmill Flats    Washington,-121.068611111,46.9686111111,1066.8,1985-07-01,2015-12-31
waWSED,Sedge Ridge   Washington,-121.013333333,46.495,1310.64,1997-05-01,2015-12-31
waWSEK,Sekiu Lookout        Washington,-124.466666667,48.2,591.312,1985-05-01,1995-10-31
waWSEW,Sedro Woolley  Washington,-122.223611111,48.5219444444,66.1416,2005-12-01,2015-12-31
waWSIG,Signal Peak  Washington,-121.1375,46.2269444444,1539.8496,2001-09-01,2015-12-31
waWSIT,Sitkum             Washington,-124.2625,47.9569444444,390.144,1985-07-01,1995-09-30
waWSMT,South Mountain  Washington,-123.341666667,47.2833333333,935.736,1991-09-01,1992-11-30
waWSPR,Spring Canyon        Washington,-118.934722222,47.9347222222,408.432,1994-04-01,2015-12-31
waWSSP,Satsop  Washington,-123.966666667,47.6166666667,640.08,1985-01-01,1991-01-31
waWSTA,Starvation         Washington,-119.942777778,48.5283333333,2069.2872,1986-07-01,1999-11-30
waWSTH,Stehekin  Washington,-120.720277778,48.3469444444,374.904,2001-06-01,2015-12-31
waWSUM,Sumas                Washington,-122.231666667,48.91,914.4,1995-05-01,2015-12-31
waWSWA,Swauk              Washington,-120.65,47.2666666667,1066.8,1985-01-01,2015-11-30
waWTAC,Tacoma Creek       Washington,-117.431666667,48.4888888889,1005.84,1985-01-01,2015-12-31
waWTCR,Three Corner Rock  Washington,-122.037222222,45.7208333333,1051.56,2008-07-01,2015-11-30
waWTEE,Teepee Seed Orchard  Washington,-117.481944444,48.6638888889,1024.128,1995-08-01,2015-12-31
waWTEP,Tepee Creek           Washington,-121.032222222,46.1630555556,908.304,1993-01-01,2015-12-31
waWTOL,Tolt             Washington,-121.641944444,47.6772222222,121.92,1991-08-01,1999-07-31
waWTOM,Toms Creek        Washington,-123.916666667,48.0166666667,731.52,1985-01-01,2015-12-31
waWTRO,Trout Creek        Washington,-121.683333333,46.1166666667,1101.852,1985-01-01,2011-07-31
waWTUR,Turnbull NWR  Washington,-117.528333333,47.4175,679.704,2002-06-01,2015-12-31
waWVIE,Viewpoint           Washington,-120.9,47.85,1146.048,1987-07-01,2015-12-31
waWWAS,Washington Pass    Washington,-120.647222222,48.5252777778,1664.208,1985-01-01,2005-09-30
waWWLP,Wellpinit  Washington,-118.096111111,47.8763888889,682.752,2002-06-01,2015-12-31
waWYTC,YTC-RC  Washington,-120.347222222,46.6752777778,612.9528,2005-12-01,2015-12-31
wyWADA,Adams  Wyoming,-104.113055556,44.2777777778,1800.7584,2005-12-01,2014-09-30
wyWAND,Anderson Ridge     Wyoming,-108.940833333,42.4372222222,2474.976,1988-08-01,2015-11-30
wyWBEA,Bear Lodge            Wyoming,-104.4275,44.5972222222,1609.344,1985-01-01,2015-12-31
wyWBEC,Bechler  Wyoming,-111.046666667,44.15,1950.72,1999-10-01,2015-12-31
wyWBOY,Boyd Ridge  Wyoming,-107.708888889,44.9413888889,2359.152,1999-01-01,2015-12-31
wyWBUH,Burro Hill             Wyoming,-110.370833333,43.8397222222,2511.552,1988-07-01,2015-12-31
wyWBUR,Burgess              Wyoming,-107.534722222,44.7852777778,2360.0664,1992-06-01,2015-12-31
wyWCAB,Cabin Creek  Wyoming,-110.150277778,44.3113888889,2645.664,2005-12-01,2015-10-31
wyWCAM,Camp Creek         Wyoming,-107.552777778,42.3458333333,2249.424,1988-08-01,2015-12-31
wyWCAS,Casper Mountain          Wyoming,-106.346111111,42.7130555556,2359.152,1992-08-01,2015-12-31
wyWCOW,Cow Creek          Wyoming,-107.581944444,41.2708333333,2204.9232,1988-08-01,2015-11-30
wyWCOY,Coyote Meadows  Wyoming,-111.035555556,44.0075,2003.1456,2004-01-01,2015-12-31
wyWCRA,Crandall            Wyoming,-109.611388889,44.8502777778,2015.3376,1993-05-01,2015-12-31
wyWDEV,Devils Tower  Wyoming,-104.719444444,44.5816666667,1188.72,1999-01-01,2015-12-31
wyWDOD,Dodge Creek        Wyoming,-105.519444444,41.9675,2164.08,1988-08-01,2015-11-30
wyWEAG,Eagle  Wyoming,-109.896388889,44.4855555556,2286.0,1999-06-01,2015-12-31
wyWECH,Echeta             Wyoming,-105.846111111,44.4666666667,1316.736,1988-08-01,2015-12-31
wyWELK,Elkhorn            Wyoming,-109.611111111,43.6794444444,2537.46,1989-05-01,2015-12-31
wyWEST,Esterbrook         Wyoming,-105.361111111,42.4152777778,1990.344,1988-09-01,2015-12-31
wyWF05,FRWS-5 Bighorn Mtns  Wyoming,-107.644444444,44.9997222222,1523.0856,2003-08-01,2003-08-31
wyWFAL,Fales Rock        Wyoming,-107.272222222,42.8563888889,1944.624,1997-06-01,2015-12-31
wyWFMK,Four Mile Knoll   Wyoming,-109.516666667,42.1527777778,2023.872,1983-10-01,1988-08-31
wyWGCD,Grass Creek Divide      Wyoming,-108.855555556,43.8936111111,2164.08,1991-07-01,2015-12-31
wyWGRA,Grand Teton        Wyoming,-110.710277778,43.7236111111,1981.2,1989-09-01,2015-12-31
wyWGRB,Grebe  Wyoming,-110.513333333,44.7191666667,2407.92,2005-12-01,2015-12-31
wyWHAL,Half Moon  Wyoming,-109.747222222,42.9147222222,2599.944,1997-06-01,2015-12-31
wyWHOA,Hoback  Wyoming,-110.423055556,43.2202777778,2050.0848,1996-06-01,2015-12-31
wyWHOY,Hoyt Peak  Wyoming,-110.1225,44.4688888889,2987.04,2007-11-01,2015-12-31
wyWHYA,Hyatt High             Wyoming,-107.506944444,44.3011111111,1743.456,1992-08-01,2015-12-31
wyWKLL,Kelly  Wyoming,-110.806111111,42.2761111111,2581.656,2005-12-01,2015-07-31
wyWLEI,Leigh Creek  Wyoming,-107.223888889,44.1066666667,2499.9696,1999-01-01,2015-12-31
wyWMAM,Mammoth  Wyoming,-110.695277778,44.9772222222,1920.24,2008-08-01,2015-12-31
wyWMIL,Mill Creek         Wyoming,-107.45,44.4555555556,2721.864,1989-06-01,2015-12-31
wyWMLL,Millis   Wyoming,-110.833333333,41.25,2042.16,1983-10-01,1988-08-31
